Calingayan,12930012,1st,1448
Calingcaguing,83706010,2,172
Calingcuan,36916024,2nd,433
Calinginan Norte,71239004,3,1423
Calinginan Sur,71239005,3,1423
Calintaan,21504015,3rd,55
Calioet-Libong,12802007,1st,90
Caliongan,72222006,2,457
Calios,43426004,4th,1363
Calipahan,34930015,1st,1513
Calipapa,153641004,2,822
Calipapa,103506007,2,1480
Calipayan,87805007,lone,465
Calipayan,36915007,1st,1369
Caliraya,43413004,4th,823
Calisitan,34917007,2nd,1419
Calisitan,34931006,2nd,1521
Calit,15513009,2nd,211
Calitan,61909019,1,1074
Calitcalit,41023008,4th,1303
Calitlitan,25002005,lone,75
Calitlitan,15544014,6th,1600
Calituban,71243008,2,1515
Calius Gueco,36905006,3rd,451
Calizo,60402004,lone,129
Calizon,31407006,1st,310
Callaguip,12907004,1st,325
Callaguip,12816004,2nd,1094
Callaguip (Pob.),12805012,2nd,379
Callan,63037008,3,1161
Callan,60615006,lone,1420
Callao,23101011,3rd,38
Callao,21514007,1st,591
Callao,21519009,3rd,1113
Cal-lao,140127003,Lone,1623
Callao Norte,21517007,2nd,754
Callao Sur,21517008,2nd,754
Callawa,112402027,3 LD,500
Callejon,45641007,2nd,1250
Calliat,13305013,1st,122
Cal-litang,15539004,6th,1380
Callitong,12904008,2nd,259
Callos,34921001,4th,1114
Callungan,21522002,2nd,1255
Callusa,12818009,1st,1121
Calma,71222005,3,566
Calmante,72253002,5,1588
Calmay,15518010,4th,475
Calmay,63023011,3,736
Calmay,15548008,5th,743
Calo,43402002,2nd,193
Calo,41015007,2nd,801
Calobaoan,15532025,3rd,1254
Caloc-an,160208002,2,858
Calocan East,153617029,1,930
Calocan West,153617030,1,930
Calocmoy,175214005,1st,1459
Calog,60616017,lone,1431
Calog Norte,21501004,2nd,4
Calog Sur,21501005,2nd,4
Calolot,104203009,2,225
Calomboyan,15532026,3rd,1254
Calomboyan,15537009,6th,1342
Calongbuyan,12906017,2nd,390
Calongbuyan,12909007,2nd,560
Calongcalong,72251008,3,1566
Calongonan,104307004,2,396
Caloocan,41003017,1st,125
Caloocan,126306004,2,404
Caloocan,23118030,1st,502
Caloocan,41030008,3rd,1517
Caloocan Dupo,15513034,2nd,211
Caloocan Norte,15513010,2nd,211
Caloocan Sur,15513011,2nd,211
Calo-oy,60616016,lone,1431
Caloy-Ahan,63025024,3,765
Calpi,50512016,3,1028
Calpidong,128002008,lone,587
Calsada,153812009,1,1478
Calsada (Pob.),175308002,1st,284
Calsadahay,83710014,2,256
Calsapa,175213003,1st,1390
Calsib,15502009,2nd,12
Caluangan,41007014,1st,292
Caluangan,42112003,7th,859
Caluasan,71217007,2,473
Caluasan,71238012,2,1323
Calubang,184513006,6th,633
Calubasanhon,175210008,1st,1150
Calubayan,175214010,1st,1459
Calubcob,42115007,7th,1006
Calubcub I,41023009,4th,1303
Calubcub II,41023010,4th,1303
Calube,104201004,1,48
Calube,103506008,2,1480
Calubihan,112502003,2,146
Calubihan,63022078,lone,661
Calubo,104312005,1,710
Calugusan,150702024,lone,405
Calugusan,150703026,lone,741
Caluluan,36905007,3rd,451
Calulut,35416004,3rd,417
Calumala,41027005,3rd,1388
Calumangan,184502009,4th,110
Calumangin,45619013,4th,606
Calumayin,41009003,3rd,463
Calumbaya,13307011,2nd,189
Calumbaya,140107003,Lone,524
Calumbaya,12909008,2nd,560
Calumbog,153615029,2,883
Calumbog,153631032,2,940
Calumboyan,72247007,5,1433
Calumboyan Norte,15527026,2nd,913
Calumboyan Sur,15527027,2nd,913
Calumbuyan,63032013,2,1043
Calumbuyan,15542006,1st,1470
Calumpang,31407007,1st,310
Calumpang,137402002,2 LD,369
Calumpang,45647032,1st,434
Calumpang,126303033,1,575
Calumpang,63022032,lone,661
Calumpang,43410008,3rd,787
Calumpang,35409005,1st,837
Calumpang,43417019,3rd,1002
Calumpang,87808004,lone,1016
Calumpang,72235004,5,1043
Calumpang,175317005,2nd,1183
Calumpang,31421016,3rd,1324
Calumpang (Pob.),43408009,4th,554
Calumpang Cerca,42110008,7th,640
Calumpang East,41024009,2nd,1314
Calumpang Lejos I,42110009,7th,640
Calumpang West,41024008,2nd,1314
Calumpit,41015008,2nd,801
Calunacon,175912002,lone,1246
Calunasan,71210009,1,296
Calunasan,76102007,lone,754
Calunasan,76104004,lone,934
Calunasan,124710004,3,976
Calunasan Norte,71229010,3,802
Calunasan Sur,71229011,3,802
Calunetan,15541013,5th,1456
Calungboyan,12922006,2nd,1351
Calungbuyan,13305014,1st,122
Calungbuyan,12911004,2nd,785
Calungusan,30810009,2nd,1039
Calupaan,142707004,Lone,35
Calupaan,153622013,1,1157
Calupa-an,184611009,1st,400
Calusiche,43419005,4th,1057
Calut,150707034,lone,1585
Calutan,82607003,lone,526
Calutcot,45606007,1st,257
Calutit,144404017,Lone,227
Caluwasan,71214009,2,439
Caluya,104213004,1,1411
Calvario,31412006,4th,412
Calvario,71227004,3,786
Calvario,71228007,3,800
Calvo (Pob.),15527028,2nd,913
Calwit,45644008,3rd,1330
Calzada,41003018,1st,125
Calzada,15523008,1st,841
Calzada,137607004,2 LD,1508
Calzada,50504009,3,602
Calzada,50512017,3,1028
Calzada (Pob.),50508019,3,406
Calzada Pob. (Bgy. 7),50505008,3,677
Calzadang Bayu,35415008,2nd,1159
Cama Juan,34924002,4th,1249
Camaal,23123003,2nd,1187
Camachile,31424004,3rd,523
Camachile,34907007,3rd,558
Camachile,30810010,2nd,1039
Camachiles,35409006,1st,837
Camachilihan,31406004,2nd,265
Camachin,31424003,3rd,523
Camacho,30803018,2nd,378
Camada,82604020,lone,318
Camada,82615002,lone,945
Camagong,45602006,4th,17
Camagong,160209005,2,1010
Camagong,166818008,1,1503
Camagong,50512018,3,1028
Camagsingalan,15542007,1st,1470
Camahual,118605008,N/A,1415
Camalaggoan/D Lea¤o,21511032,2nd,442
Camalan,103509006,2,731
Camalanda-an,184507010,6th,358
Camaley,15513012,2nd,211
Camalian,118602011,N/A,673
Camali-an,71246012,2,1599
Camalig,31412007,4th,412
Camalig,63022033,lone,661
Camalig,153634015,1,871
Camalig,118605009,N/A,1415
Camalig (Pob.),153616022,1,929
Camalig Bandara Ingud,153616009,1,929
Camalig Bubong,153616018,1,929
Camaligan,60404006,lone,180
Camaligan,43405010,2nd,388
Camalobalo,184511010,5th,621
Camalog,143209009,Lone,1140
Camalongo,63013023,3,306
Camaman-an,104305042,2 LD,285
Camamasi,25009026,lone,699
Camambugan,63005006,5,123
Camambugan,63016009,4,516
Camambugan,63043029,2,1354
Camambugan,71246013,2,1599
Camambugan,15545007,2nd,1604
Camam-onan,166711003,2,581
Camanacsacan,34926007,2nd,1300
Camanaga,71238006,2,1323
Camanang,15546011,5th,435
Camanchiles,112410007,1,949
Camanci,60404007,lone,180
Camanci Norte,60416007,lone,1026
Camanci Sur,60416008,lone,1026
Camancijan,60606014,lone,465
Camandag,25001004,lone,52
Camandag,142711003,Lone,79
Camandag,184517005,5th,721
Camandag,63028031,2,835
Camandagan,60607013,lone,1563
Camandao,175907004,lone,804
Camandayon,184612010,1st,666
Camandiison,45610014,3rd,351
Camandingan,12805013,2nd,379
Camando,63028032,2,835
Camanga,12803007,2nd,104
Camanga,104318004,2,920
Camanga,82619024,lone,1187
Camanga,82619024,lone,1234
Camanga (Pob.),82617016,lone,965
Camangaan,15512004,5th,206
Camangaan,12934017,1st,438
Camangaan,15531006,6th,1208
Camangaan,15541014,5th,1456
Camangaan East,36909011,1st,982
Camangaan West,36909012,1st,982
Camangahan,60604004,lone,243
Camangahan,63020016,1,598
Camangay,63026008,2,768
Camangcamang,184514006,5th,649
Camanggaan,12920007,1st,1307
Camanggaan,15536008,6th,1334
Camanggaan,12924010,2nd,1359
Camangyanan,31423005,4th,1375
Camanjac,184610010,2nd,534
Camanlangan,118210003,1,1016
Camansa,112301009,1,81
Camanse,104214002,2,1447
Camansi,124701003,1,19
Camansi,83715010,2,335
Camansi,184515003,6th,402
Camansi,13314019,1st,416
Camansi,112402028,3 LD,500
Camansi,118208005,1,986
Camansihan,175205015,1st,389
Camantang,82605005,lone,387
Camantangan,118208006,1,986
Camantaya,175911019,lone,1243
Camantigue,175203004,2nd,223
Camantiles,15546012,5th,435
Camanucan,104211003,1,1073
Camarag,23129001,4th,1282
Camarao,23109026,4th,455
Camarao,12914009,2nd,1009
Camarunggayan,23103009,2nd,84
Camasi,21519010,3rd,1113
Camasi,124713009,2,1166
Camasi,23137013,1st,1593
Camastilisan,41007016,1st,292
Camatagan,144407004,Lone,1219
Camating,104216008,4,1588
Camaya,30807015,2nd,939
Camayaan,71229012,3,802
Camayahan,160202031,1,268
Camaysa,45647016,1st,434
Cambabangan,21521006,2nd,1198
Cambacay,71207003,3,186
Cambacol,71220012,3,509
Cambagahan,184604007,2nd,114
Cambagang,166801005,2,168
Cambagang,118205007,1,927
Cambagte,72225004,2,480
Cambagui,71239006,3,1423
Cambaguio,184604008,2nd,114
Cambahanon,83702014,1,21
Cambailan,71213007,1,335
Cambajao,175903002,lone,290
Cambalading,83703004,4,23
Cambaleon,112510004,2,1281
Cambalo,175903003,lone,290
Cambaloctot,184617004,2nd,1293
Cambaly,13304003,2nd,112
Cambanac,71205001,1,91
Cambanay,72223009,5,471
Cambance,71229013,3,802
Cambane,71211005,3,321
Cambangay Norte,71238007,2,1323
Cambangkaya,72216009,5,386
Cambang-ug,72251009,3,1566
Cambanjao,184604009,2nd,114
Cambanogoy (Pob.),112301032,1,81
Cambansag,71237007,2,1279
Cambante,82616007,lone,958
Cambaog,31406005,2nd,265
Camba-og,184511011,5th,621
Cambaol,71202003,3,37
Cambaquiz,71230020,1,805
Cambaro,72230006,6,857
Cambarus,184521009,4th,1156
Cambas-ac,166707006,1,483
Cambasi,35412011,4th,941
Cambatong,166809005,2,618
Cambayaon,71220013,3,509
Cambaye,184622005,1st,1541
Cambayobo,184505008,1st,299
Cambayog,72218005,5,414
Cambian (Pob.),175302009,1st,14
Cambigong,72240005,2,1208
Cambigsi,71208005,3,203
Cambijang,175903004,lone,290
Cambilla,82618011,lone,1039
Cambinocot,72217019,2 LD,392
Cambio,31421019,3rd,1324
Cambitala,34920003,2nd,1089
Cambitoon,71224012,2,638
Camboang,72224011,2,477
Cam-boayon,166711004,2,581
Cambolao,83702015,1,21
Cambong,21516010,1st,734
Cambong,153634016,1,871
Cambuac Norte,71241005,1,1441
Cambuac Sur,71241006,1,1441
Cambuayon,166702002,2,100
Cambubho,72223010,5,471
Cambucad,184623010,3rd,1609
Cambug,150709005,lone,22
Cambugason,71225009,3,658
Cambugsa,184511012,5th,621
Cambuhat,71209011,2,238
Cambuhawe,72208009,3,120
Cambuilao,184604010,2nd,114
Cambuja,43427007,4th,1379
Cambulo,142701009,Lone,145
Cambunang (Pob.),175204006,2nd,249
Camburanan,61917012,2,1536
Camburay,175110017,lone,1295
Camburoy,72240010,2,1208
Cambus-oc,71209012,2,238
Cambuyo,71222006,3,566
Camcuevas,82607004,lone,526
Camdas Subdivision,141102133,Lone,111
Camestizoan,12928008,1st,1393
Camflora,45640002,3rd,1245
Camguidan,12805014,2nd,379
Camias,71210010,1,296
Camias,35411001,1st,857
Camias,35415009,2nd,1159
Camias,31421020,3rd,1324
Camili,175901003,lone,28
Camiling,13305015,1st,122
Camiling,34911018,1st,597
Camiling (Camiing),37102008,2nd,273
Camilmil,175205016,1st,389
Caminawit,175110018,lone,1295
Camindangan,184507012,6th,358
Camindangan,184527007,6th,422
Camindoroan,12920008,1st,1307
Camindoroan,15536009,6th,1334
Camingawan,184515004,6th,402
Camiri,63039007,4,1259
Camiri,63039007,1,1289
Camiros,63003006,4,64
Camoboan,72248004,4,1463
Camod-Om,175901004,lone,28
Camogao,76101005,lone,550
Camohaguin,45619014,4th,606
Camoning,112301010,1,81
Camp 1,103512002,1,876
Camp 3,141113003,Lone,1574
Camp 4,141113004,Lone,1574
Camp 7,141102017,Lone,111
Camp 7,72232003,1,912
Camp 7,72232003,2,961
Camp 8,141102018,Lone,111
Camp 8,72232004,1,912
Camp 8,72232004,2,961
Camp 8,72251010,3,1566
Camp Aguinaldo,137404019,6 LD,1185
Camp Allen,141102016,Lone,111
Camp Clark,184514007,5th,649
Camp Eduard (Geotina),166701004,2,31
Camp I,101315004,2,928
Camp III,103518005,2,1237
Camp IV,72250020,1,1494
Camp One,13313009,2nd,1212
Camp One,141113002,Lone,1574
Camp V,103522005,1,1583
Campa,166809006,2,618
Campaasan (Pob.),175204007,2nd,249
Campacion,82601009,lone,78
Campagao,71208006,3,203
Campakerit (Botay),82615003,lone,945
Campalanas,76103001,lone,764
Campalingo,175913003,lone,1268
Campamanog,71235009,2,1163
Campamento,25703008,lone,505
Campamento,175210024,1st,1150
Campanario,23102015,3rd,60
Campangga,72210008,3,166
Campanun-an,184614011,2nd,838
Campao Occidental,71226006,2,580
Campao Oriental,71226007,2,580
Camparang,82609013,lone,586
Campatud,71230021,1,805
Campawan,112501007,1,108
Campesao,82604017,lone,318
Campidhan,82620002,lone,1309
Campisong,72225005,2,480
Campo,166702003,2,100
Campo,21515005,3rd,630
Campo,104312006,1,710
Campo,153823005,2,1055
Campo,72242003,5,1267
Campo,21526009,2nd,1399
Campo,153628012,2,1577
Campo (Pob.),45629012,3rd,1046
Campo Filipino,141102019,Lone,111
Campo Himoga-an,184523005,2nd,1227
Campo Islam,153811031,1,1099
Campo Islam,156612008,2,1426
Campo Islam,103506009,2,1480
Campo Muslim,153615020,2,883
Campo Santiago,184523006,2nd,1227
Campo Santo,42103033,2nd,99
Campo Tinio,34903022,3rd,272
Campo Uno,150702018,lone,405
Campong,103523008,1,1091
Campong a Raya,153609005,2,563
Campong Sabela,153609034,2,563
Campong Talao,153629010,2,1589
Campong Ulay,175323002,2nd,1204
Campos,36901006,1st,57
Campos,34930016,1st,1513
Camposanto 1 - Norte,36909013,1st,982
Camposanto 1 - Sur,36909014,1st,982
Camposanto 2,36909015,1st,982
Campoyong,82609014,lone,586
Campusong,72213009,5,340
Camputhaw (Pob.),72217036,2 LD,392
Campuyo,184615007,1st,916
Camuayan,104302009,1,135
Camudlas,184607006,1st,208
Camudmud,112317008,2,650
Camugao,184515005,6th,402
Camugao,72237008,5,1138
Camunatan,23114035,1st,631
Camuning,35413005,3rd,966
Camutan,124715001,2,67
Canaam,12823014,1st,1625
Canaan,124715002,2,67
Canaan,175215007,1st,1615
Canaan (Pob.),12803008,2nd,104
Canaan East,34923008,2nd,1200
Canaan West,34923009,2nd,1200
Canabajan,63013024,3,306
Canabay,25008016,lone,544
Can-abong,82604018,lone,318
Canabuan,25002019,lone,75
Canabuan,25012015,lone,1367
Canabuan,63045026,1,1554
Canadam,23117008,1st,849
Can-aga,82604019,lone,318
Can-aga,166715015,2,892
Can-aga,72246009,1,1384
Canagahan,72243008,4,1271
Canagatan,21506016,1st,109
Canagong,71241007,1,1441
Canahay (Godwino),126313008,2,1484
Canal,83715011,2,335
Canal,76106007,lone,1454
Canalate,31410019,1st,409
Canamucan,72218006,5,414
Canan,23107003,3rd,277
Canan,36910010,1st,1087
Canan (Gapan),140108005,Lone,746
Canan Norte,15524027,3rd,888
Canan Sur,15524028,3rd,888
Cananaman,63028033,2,835
Canangaan,101322002,2,274
Canangan,23102016,3rd,60
Canangca-an,71215002,1,457
Canangca-an,72235005,5,1043
Cananghan,63029016,3,967
Cananghan,60618009,lone,1607
Canantong,34913006,3rd,759
Canaoalan,15513013,2nd,211
Canaoay,13314020,1st,416
Canaocanao,72248005,4,1463
Canapian,61907008,1,836
Canapnapan,71215003,1,457
Can-aporong,83701019,5,5
Canarem,25002020,lone,75
Canarem,15529008,6th,1012
Canarem,36917010,2nd,1616
Canarom,50503016,2,485
Canarvacanan,15504005,5th,26
Canarvacanan,15512005,5th,206
Canas,63038007,5,1257
Canasagan,76105001,lone,1306
Can-asujan,72214004,1,357
Canat,174001021,lone,214
Canatan,112301011,1,81
Can-ato,82613006,lone,763
Canawa,71211007,3,321
Can-Awan,60409007,lone,774
Canaway,45617005,1st,574
Canaway,160206002,2,712
Canaway,184619007,3rd,1427
Canaway,50509003,1,891
Canawayon,82609058,lone,586
Canawili,63023012,3,736
Canawili,63029017,3,967
Canawillian,63023013,3,736
Canayan,101312009,2,408
Canayaon East,71222007,3,566
Canayaon West,71222008,3,566
Canaynayan,37113007,2nd,1362
Canayugan,160301031,1,382
Canayun,21501006,2nd,4
Canbantug,72205013,2,74
Canbanua,72205014,2,74
Cancatac,71215004,1,457
Cancavan,166806002,1,337
Cancawas,184617005,2nd,1293
Canciledes,82610004,lone,606
Cancohoy,166708007,1,501
Canculajao,45610015,3rd,351
Canda,41003019,1st,125
Canda,45645010,2nd,1416
Canda Ibaba,45622020,4th,807
Canda Ilaya,45622021,4th,807
Candabong,72201003,2,28
Candabong,71203005,3,58
Candabong,72224012,2,477
Candabong,71229014,3,802
Candabong,184615008,1st,916
Candadam,83708034,5,381
Candag-on,83710015,2,256
Candaguit,72246010,1,1384
Candahon,174004008,lone,979
Candaigan,71230022,1,805
Candajec,71214010,2,439
Candalapdap,45646013,4th,1502
Candalican,12924011,2nd,1359
Candamiang,72245003,2,1366
Candana-ay,184602008,1st,86
Candanas,71222009,3,566
Candanay Norte,76106008,lone,1454
Candanay Sur,76106009,lone,1454
Candangal,45625004,3rd,846
Candaping A,76104005,lone,934
Candaping B,76104006,lone,934
Candari,60611009,lone,776
Candasag,71229015,3,802
Candasig,71206008,1,133
Candating,35403007,3rd,72
Candau-ay,184610011,2nd,534
Candavid,71232009,1,935
Candawaga,175323003,2nd,1204
Candelaria,71217003,2,473
Candelaria,35410003,4th,845
Candelaria,60415001,lone,1019
Candelaria,101318028,2,1264
Candelaria,61917013,2,1536
Candelaria (Pob.),37112003,2nd,1331
Candigahub,83715012,2,335
Candigum,76102008,lone,754
Candiis,72207009,2,103
Candiis,150710003,lone,608
Candiis,104317007,1,869
Candiis,160313016,2,1612
Candis,103522006,1,1583
Candoros,82613007,lone,763
Candual,61909020,1,1074
Canduao Occidental,71247008,3,1608
Canduao Oriental,71247009,3,1608
Candugay,72210020,3,166
Canduhao,87807010,lone,939
Candulang,71227005,3,786
Candulao,71222010,3,566
Canduman,72230007,6,857
Candumarao,184511013,5th,621
Candumayao,71213008,1,335
Candungao,71237008,2,1279
Candura,76105002,lone,1306
Canduyong,175909008,lone,1031
Caneja,83713009,3,309
Caneo,144404006,Lone,227
Canfabi,83715047,2,335
Cangabo,184613006,1st,732
Cang-adieng,76106010,lone,1454
Cang-agong,76106011,lone,1454
Cang-allas,76102009,lone,754
Cang-alwang,76106012,lone,1454
Cang-apa,76102010,lone,754
Cang-asa,76106013,lone,1454
Cangatba,35415010,2nd,1159
Cang-atuyom,76106006,lone,1454
Cangawa,71209013,2,238
Cangbagsa,76102011,lone,754
Cangclaran,76103002,lone,764
Canggohob,184614012,2nd,838
Cangharay,184612011,1st,666
Canghunoghunog,76106016,lone,1454
Cang-inte,76106014,lone,1454
Cang-isad,76106015,lone,1454
Cangisitan,148105018,Lone,826
Cangmalalag,76102012,lone,754
Cangmangki,76101006,lone,550
Cangmating,184620006,2nd,1434
Cangmatnog,76106017,lone,1454
Cangmohao,76106018,lone,1454
Cangmunag,76105003,lone,1306
Cangmundo,71226008,2,580
Cangomantong,76103003,lone,764
Cangrunaan (Pob.),12805015,2nd,379
Canguha,71210011,1,296
Canhabagat,72231007,4,885
Canhangdon Occidental,71230023,1,805
Canhangdon Oriental,71230024,1,805
Canhawan,67903003,lone,1025
Canhaway,71223007,3,600
Canhayupon,71220014,3,509
Caniag,36903019,1st,315
Caniangan,104215009,4,1532
Canibongan,153631011,2,940
Canibongan,103515003,2,992
Canibongan,103515003,2,1027
Can-ibuang,72216010,5,386
Canibungan,150703027,lone,741
Canibungan Daku,104205005,2,440
Canibungan Proper,104216009,4,1588
Canibungan Putol,104205006,2,440
Canicanian,45636008,1st,1153
Canidkid,118208009,1,986
Canigaan,71230025,1,805
Caniguing,23112010,4th,545
Canila,87802006,lone,205
Can-ilay,82605007,lone,387
Caningag,112504002,1,330
Caningay,184506004,6th,322
Caninguan,63025025,3,765
Caniogan,31407008,1st,310
Caniogan,137403005,lone,373
Caniogan,31410020,1st,409
Caniogan,103522007,1,1583
Canipaan,175323004,2nd,1204
Canipacan,104205007,2,440
Canipayan,63043030,2,1354
Canipayan,60618010,lone,1607
Canipo,175314003,1st,868
Can-ipol,71225010,3,658
Can-isak,83706011,2,172
Canito-an,104305043,2 LD,285
Canituan,60609006,lone,613
Caniugan,21525014,1st,1389
Caniwan,45606008,1st,257
Canjalon,175913004,lone,1268
Canjaway,82604021,lone,318
Canjulao,72226008,lone,540
Canjulao,71225011,3,658
Canjusa,184522010,4th,1177
Canlaas,71204007,1,66
Canlahao,184612012,1st,666
Canlalay,43403004,1st,383
Canlamay,184513007,6th,633
Canlambo,76102013,lone,754
Canlambong,71220015,3,509
Canlampay,83715013,2,335
Canlandog,184520012,3rd,993
Canlangit,71240004,3,1438
Canlanipa,166724096,2,1485
Canlaray,82604022,lone,318
Canlargo,184604011,2nd,114
Canlasid,71229016,3,802
Canlasog,76102014,lone,754
Canlinte,71224013,2,638
Canliwag,82613008,lone,763
Canloterio,82615004,lone,945
Canlubang,43405011,2nd,388
Canlumacad,72245010,2,1366
Canlumampao,72251011,3,1566
Canlusong,184508011,3rd,548
Canlusong,71247010,3,1608
Canluto,184607007,1st,208
Canmaag,71230019,1,805
Canmangao,71235008,2,1163
Canmanico,71247011,3,1608
Canmano,71236002,2,1228
Canmanoc,71230026,1,805
Canmarating,83701020,5,5
Canmaya Centro,71236003,2,1228
Canmaya Diot,71236004,2,1228
Canmoros (Pob.),184503004,5th,205
Cannery Site,126312024,1,1154
Cano-an,63019007,5,553
Canocotan,112319005,1,427
Can-olin,71211006,3,321
Can-oling,71217002,2,473
Canomantag,83706012,2,172
Can-omay,71204009,1,66
Canorong,72225006,2,480
Canorong,72240006,2,1208
Canroma,184521010,4th,1156
Cansabusab,72238004,2,1161
Cansadan (Cansadan-Tubudan),60613015,lone,1110
Cansaga,72219002,6,429
Cansague Norte,71237009,2,1279
Cansague Sur,71237010,2,1279
Cansal-ing,184614013,2nd,838
Cansalo-ay,72235009,5,1043
Cansalongon,184514008,5th,649
Cansan,23106005,1st,271
Cansangaya,82605008,lone,387
Cansayang,76105004,lone,1306
Cansayong,166715014,2,892
Cansibao,71247012,3,1608
Cansiboy,83710016,2,256
Cansibuan,71204008,1,66
Cansilayan,67901006,lone,239
Cansilayan,63018014,4,538
Cansilayan,184520013,3rd,993
Cansilayan,63037009,3,1161
Cansilayan,63045027,1,1554
Cansilayan,60618011,lone,1607
Cansinala,35402004,4th,68
Cansiwang,71223008,3,600
Cansojong,72250003,1,1494
Cansomoroy,72208010,3,120
Cansuagwit,71230027,1,805
Cansubayon,71230028,1,805
Cansuhay,71221005,3,532
Cansuje,72205015,2,74
Cansumalig,184606007,3rd,380
Cansumangcay,82602003,lone,121
Cansumbol,71208007,3,203
Cansungay,71234007,3,1128
Cansuso,43407005,4th,359
Cantaan,101802003,lone,603
Cantabaco,72251012,3,1566
Cantabon,76106019,lone,1454
Cantagay,71225012,3,658
Cantagda,175903005,lone,290
Cantahay,82609015,lone,586
Cantalid,71206009,1,133
Cantam-is Bago,71230032,1,805
Cantam-is Baslay,71230035,1,805
Cantao-an,72234005,2,978
Cantaongon,71230033,1,805
Cantapoy,166715003,2,892
Cantaroc A,76104007,lone,934
Cantaroc B,76104008,lone,934
Canta-ub,71240005,3,1438
Cantenio,82618012,lone,1039
Canteros,82605009,lone,387
Cantiasay,166724016,2,1485
Cantibas,72208011,3,120
Cantigdas,71207004,3,186
Cantiguib,71201003,1,24
Cantil,175212002,2nd,1216
